outer_fold_patient_id,evaluation_mode,normalization,classifier,feature_name,initial_frozen_order,ranking_position,model_input_position,feature_importance,survived_variance_filter,survived_top_k,survived_correlation_pruning,removed_at_stage
491,common_rows,calibration_median,extra_trees,higuchi_fractal_dimension,22,15,13.0,0.029624591200670434,True,True,True,retained
491,common_rows,calibration_median,extra_trees,detrended_fluctuation_analysis,23,19,15.0,0.025967614307205896,True,True,True,retained
491,common_rows,calibration_median,extra_trees,mean_frequency,24,13,,0.031727402144001694,True,True,False,correlation_pruning
491,common_rows,calibration_median,extra_trees,median_frequency,25,8,8.0,0.03605694977125756,True,True,True,retained
491,common_rows,calibration_median,extra_trees,spectral_edge_frequency_95,26,16,,0.029065733952877395,True,True,False,correlation_pruning
491,common_rows,calibration_median,extra_trees,spectral_entropy,27,14,12.0,0.03146994730678557,True,True,True,retained
491,common_rows,calibration_median,extra_trees,AvgSampEn,28,31,,0.014917526841364563,True,False,False,top_k
491,common_rows,calibration_median,extra_trees,MaxSampEn,29,22,,0.022982941068173352,True,False,False,top_k
491,common_rows,calibration_median,extra_trees,MedianSampEn,30,9,9.0,0.03530681455744607,True,True,True,retained
491,common_rows,calibration_median,extra_trees,StdSampEn,31,25,,0.021096661758826966,True,False,False,top_k
491,common_rows,calibration_median,extra_trees,KurtosisSampEn,32,29,,0.01603175796327482,True,False,False,top_k
491,common_rows,calibration_median,extra_trees,SkewnessSampEn,33,30,,0.015276259029966386,True,False,False,top_k
491,common_rows,calibration_median,extra_trees,AUC_SampEn,34,21,,0.024241406129732673,True,False,False,top_k
491,common_rows,calibration_median,random_forest,minimum,1,23,,0.022118285779578292,True,False,False,top_k
491,common_rows,calibration_median,random_forest,maximum,2,26,,0.018745267206859956,True,False,False,top_k
491,common_rows,calibration_median,random_forest,mean,3,34,,0.007599601988419728,True,False,False,top_k
491,common_rows,calibration_median,random_forest,median,4,1,1.0,0.07177327948511097,True,True,True,retained
491,common_rows,calibration_median,random_forest,kurtosis,5,10,10.0,0.03285945438330164,True,True,True,retained
491,common_rows,calibration_median,random_forest,skewness,6,7,7.0,0.03891264750145594,True,True,True,retained
491,common_rows,calibration_median,random_forest,mean_absolute_value,7,12,11.0,0.03220796069479191,True,True,True,retained
491,common_rows,calibration_median,random_forest,root_mean_square,8,20,16.0,0.024844358164458003,True,True,True,retained
491,common_rows,calibration_median,random_forest,peak_to_peak,9,28,,0.016083869960531225,True,False,False,top_k
491,common_rows,calibration_median,random_forest,waveform_length,10,5,5.0,0.04522368248657323,True,True,True,retained
491,common_rows,calibration_median,random_forest,zero_crossing_count,11,27,,0.017952206953394563,True,False,False,top_k
491,common_rows,calibration_median,random_forest,slope_sign_change_count,12,17,14.0,0.02748849763437662,True,True,True,retained
491,common_rows,calibration_median,random_forest,approximate_entropy,13,6,6.0,0.039987040719407035,True,True,True,retained
491,common_rows,calibration_median,random_forest,permutation_entropy,14,18,,0.02743326379717678,True,True,False,correlation_pruning
491,common_rows,calibration_median,random_forest,fuzzy_entropy,15,2,2.0,0.06619471786419817,True,True,True,retained
491,common_rows,calibration_median,random_forest,distribution_entropy,16,33,,0.012658707462586339,True,False,False,top_k
491,common_rows,calibration_median,random_forest,svd_entropy,17,3,3.0,0.050853779997963075,True,True,True,retained
491,common_rows,calibration_median,random_forest,lempel_ziv_complexity,18,4,4.0,0.045734719873180056,True,True,True,retained
491,common_rows,calibration_median,random_forest,hjorth_mobility,19,11,,0.03271360711096643,True,True,False,correlation_pruning
491,common_rows,calibration_median,random_forest,hjorth_complexity,20,24,,0.021717157171060618,True,False,False,top_k
491,common_rows,calibration_median,random_forest,katz_fractal_dimension,21,32,,0.013132287733026056,True,False,False,top_k
491,common_rows,calibration_median,random_forest,higuchi_fractal_dimension,22,15,13.0,0.029624591200670434,True,True,True,retained
491,common_rows,calibration_median,random_forest,detrended_fluctuation_analysis,23,19,15.0,0.025967614307205896,True,True,True,retained
491,common_rows,calibration_median,random_forest,mean_frequency,24,13,,0.031727402144001694,True,True,False,correlation_pruning
491,common_rows,calibration_median,random_forest,median_frequency,25,8,8.0,0.03605694977125756,True,True,True,retained
491,common_rows,calibration_median,random_forest,spectral_edge_frequency_95,26,16,,0.029065733952877395,True,True,False,correlation_pruning
491,common_rows,calibration_median,random_forest,spectral_entropy,27,14,12.0,0.03146994730678557,True,True,True,retained
491,common_rows,calibration_median,random_forest,AvgSampEn,28,31,,0.014917526841364563,True,False,False,top_k
491,common_rows,calibration_median,random_forest,MaxSampEn,29,22,,0.022982941068173352,True,False,False,top_k
491,common_rows,calibration_median,random_forest,MedianSampEn,30,9,9.0,0.03530681455744607,True,True,True,retained
491,common_rows,calibration_median,random_forest,StdSampEn,31,25,,0.021096661758826966,True,False,False,top_k
491,common_rows,calibration_median,random_forest,KurtosisSampEn,32,29,,0.01603175796327482,True,False,False,top_k
491,common_rows,calibration_median,random_forest,SkewnessSampEn,33,30,,0.015276259029966386,True,False,False,top_k
491,common_rows,calibration_median,random_forest,AUC_SampEn,34,21,,0.024241406129732673,True,False,False,top_k
491,common_rows,calibration_median_iqr,logistic_regression,minimum,1,30,,0.017588039260232793,True,False,False,top_k
491,common_rows,calibration_median_iqr,logistic_regression,maximum,2,25,,0.022075689777273658,True,False,False,top_k
491,common_rows,calibration_median_iqr,logistic_regression,mean,3,34,,0.006200568226410578,True,False,False,top_k
491,common_rows,calibration_median_iqr,logistic_regression,median,4,26,,0.02081258234703752,True,False,False,top_k
491,common_rows,calibration_median_iqr,logistic_regression,kurtosis,5,14,11.0,0.032084155578132274,True,True,True,retained
491,common_rows,calibration_median_iqr,logistic_regression,skewness,6,15,12.0,0.02998620184564019,True,True,True,retained
491,common_rows,calibration_median_iqr,logistic_regression,mean_absolute_value,7,12,9.0,0.03325331145946234,True,True,True,retained
491,common_rows,calibration_median_iqr,logistic_regression,root_mean_square,8,21,,0.025060476272158336,True,False,False,top_k
491,common_rows,calibration_median_iqr,logistic_regression,peak_to_peak,9,22,,0.023953298441107707,True,False,False,top_k
491,common_rows,calibration_median_iqr,logistic_regression,waveform_length,10,6,4.0,0.03754054986743914,True,True,True,retained
491,common_rows,calibration_median_iqr,logistic_regression,zero_crossing_count,11,27,,0.019508235337422956,True,False,False,top_k
491,common_rows,calibration_median_iqr,logistic_regression,slope_sign_change_count,12,11,8.0,0.03438089899034518,True,True,True,retained
491,common_rows,calibration_median_iqr,logistic_regression,approximate_entropy,13,13,10.0,0.03272267829848043,True,True,True,retained
491,common_rows,calibration_median_iqr,logistic_regression,permutation_entropy,14,19,,0.026149944619167524,True,True,False,correlation_pruning
491,common_rows,calibration_median_iqr,logistic_regression,fuzzy_entropy,15,1,1.0,0.06143255366883447,True,True,True,retained
491,common_rows,calibration_median_iqr,logistic_regression,distribution_entropy,16,29,,0.01824011312580724,True,False,False,top_k
491,common_rows,calibration_median_iqr,logistic_regression,svd_entropy,17,2,2.0,0.05392443940877279,True,True,True,retained
491,common_rows,calibration_median_iqr,logistic_regression,lempel_ziv_complexity,18,9,6.0,0.03563289076621361,True,True,True,retained
491,common_rows,calibration_median_iqr,logistic_regression,hjorth_mobility,19,3,,0.05165306936142257,True,True,False,correlation_pruning
491,common_rows,calibration_median_iqr,logistic_regression,hjorth_complexity,20,20,16.0,0.025690941610565166,True,True,True,retained
491,common_rows,calibration_median_iqr,logistic_regression,katz_fractal_dimension,21,33,,0.01032246727130477,True,False,False,top_k
491,common_rows,calibration_median_iqr,logistic_regression,higuchi_fractal_dimension,22,16,13.0,0.029740901430207013,True,True,True,retained
491,common_rows,calibration_median_iqr,logistic_regression,detrended_fluctuation_analysis,23,17,14.0,0.02932378826732035,True,True,True,retained
491,common_rows,calibration_median_iqr,logistic_regression,mean_frequency,24,8,,0.03646766631298834,True,True,False,correlation_pruning
491,common_rows,calibration_median_iqr,logistic_regression,median_frequency,25,7,5.0,0.03677027237351389,True,True,True,retained
491,common_rows,calibration_median_iqr,logistic_regression,spectral_edge_frequency_95,26,5,,0.043638067203980176,True,True,False,correlation_pruning
491,common_rows,calibration_median_iqr,logistic_regression,spectral_entropy,27,18,15.0,0.027735036595076677,True,True,True,retained
491,common_rows,calibration_median_iqr,logistic_regression,AvgSampEn,28,28,,0.01893307545402337,True,False,False,top_k
491,common_rows,calibration_median_iqr,logistic_regression,MaxSampEn,29,23,,0.023414248653754043,True,False,False,top_k
491,common_rows,calibration_median_iqr,logistic_regression,MedianSampEn,30,4,3.0,0.04623882444224312,True,True,True,retained
491,common_rows,calibration_median_iqr,logistic_regression,StdSampEn,31,24,,0.022886644015815076,True,False,False,top_k
491,common_rows,calibration_median_iqr,logistic_regression,KurtosisSampEn,32,32,,0.015976411300829798,True,False,False,top_k
491,common_rows,calibration_median_iqr,logistic_regression,SkewnessSampEn,33,31,,0.01604035984753752,True,False,False,top_k
491,common_rows,calibration_median_iqr,logistic_regression,AUC_SampEn,34,10,7.0,0.03462159856947945,True,True,True,retained
491,common_rows,calibration_median_iqr,extra_trees,minimum,1,30,,0.017588039260232793,True,False,False,top_k
491,common_rows,calibration_median_iqr,extra_trees,maximum,2,25,,0.022075689777273658,True,False,False,top_k
491,common_rows,calibration_median_iqr,extra_trees,mean,3,34,,0.006200568226410578,True,False,False,top_k
491,common_rows,calibration_median_iqr,extra_trees,median,4,26,,0.02081258234703752,True,False,False,top_k
491,common_rows,calibration_median_iqr,extra_trees,kurtosis,5,14,11.0,0.032084155578132274,True,True,True,retained
491,common_rows,calibration_median_iqr,extra_trees,skewness,6,15,12.0,0.02998620184564019,True,True,True,retained
491,common_rows,calibration_median_iqr,extra_trees,mean_absolute_value,7,12,9.0,0.03325331145946234,True,True,True,retained
491,common_rows,calibration_median_iqr,extra_trees,root_mean_square,8,21,,0.025060476272158336,True,False,False,top_k
491,common_rows,calibration_median_iqr,extra_trees,peak_to_peak,9,22,,0.023953298441107707,True,False,False,top_k
491,common_rows,calibration_median_iqr,extra_trees,waveform_length,10,6,4.0,0.03754054986743914,True,True,True,retained
491,common_rows,calibration_median_iqr,extra_trees,zero_crossing_count,11,27,,0.019508235337422956,True,False,False,top_k
491,common_rows,calibration_median_iqr,extra_trees,slope_sign_change_count,12,11,8.0,0.03438089899034518,True,True,True,retained
491,common_rows,calibration_median_iqr,extra_trees,approximate_entropy,13,13,10.0,0.03272267829848043,True,True,True,retained
491,common_rows,calibration_median_iqr,extra_trees,permutation_entropy,14,19,,0.026149944619167524,True,True,False,correlation_pruning
491,common_rows,calibration_median_iqr,extra_trees,fuzzy_entropy,15,1,1.0,0.06143255366883447,True,True,True,retained
491,common_rows,calibration_median_iqr,extra_trees,distribution_entropy,16,29,,0.01824011312580724,True,False,False,top_k
491,common_rows,calibration_median_iqr,extra_trees,svd_entropy,17,2,2.0,0.05392443940877279,True,True,True,retained
491,common_rows,calibration_median_iqr,extra_trees,lempel_ziv_complexity,18,9,6.0,0.03563289076621361,True,True,True,retained
491,common_rows,calibration_median_iqr,extra_trees,hjorth_mobility,19,3,,0.05165306936142257,True,True,False,correlation_pruning
491,common_rows,calibration_median_iqr,extra_trees,hjorth_complexity,20,20,16.0,0.025690941610565166,True,True,True,retained
491,common_rows,calibration_median_iqr,extra_trees,katz_fractal_dimension,21,33,,0.01032246727130477,True,False,False,top_k
491,common_rows,calibration_median_iqr,extra_trees,higuchi_fractal_dimension,22,16,13.0,0.029740901430207013,True,True,True,retained
491,common_rows,calibration_median_iqr,extra_trees,detrended_fluctuation_analysis,23,17,14.0,0.02932378826732035,True,True,True,retained
491,common_rows,calibration_median_iqr,extra_trees,mean_frequency,24,8,,0.03646766631298834,True,True,False,correlation_pruning
491,common_rows,calibration_median_iqr,extra_trees,median_frequency,25,7,5.0,0.03677027237351389,True,True,True,retained
491,common_rows,calibration_median_iqr,extra_trees,spectral_edge_frequency_95,26,5,,0.043638067203980176,True,True,False,correlation_pruning
491,common_rows,calibration_median_iqr,extra_trees,spectral_entropy,27,18,15.0,0.027735036595076677,True,True,True,retained
491,common_rows,calibration_median_iqr,extra_trees,AvgSampEn,28,28,,0.01893307545402337,True,False,False,top_k
491,common_rows,calibration_median_iqr,extra_trees,MaxSampEn,29,23,,0.023414248653754043,True,False,False,top_k
491,common_rows,calibration_median_iqr,extra_trees,MedianSampEn,30,4,3.0,0.04623882444224312,True,True,True,retained
491,common_rows,calibration_median_iqr,extra_trees,StdSampEn,31,24,,0.022886644015815076,True,False,False,top_k
491,common_rows,calibration_median_iqr,extra_trees,KurtosisSampEn,32,32,,0.015976411300829798,True,False,False,top_k
491,common_rows,calibration_median_iqr,extra_trees,SkewnessSampEn,33,31,,0.01604035984753752,True,False,False,top_k
491,common_rows,calibration_median_iqr,extra_trees,AUC_SampEn,34,10,7.0,0.03462159856947945,True,True,True,retained
491,common_rows,calibration_median_iqr,random_forest,minimum,1,30,,0.017588039260232793,True,False,False,top_k
491,common_rows,calibration_median_iqr,random_forest,maximum,2,25,,0.022075689777273658,True,False,False,top_k
491,common_rows,calibration_median_iqr,random_forest,mean,3,34,,0.006200568226410578,True,False,False,top_k
491,common_rows,calibration_median_iqr,random_forest,median,4,26,,0.02081258234703752,True,False,False,top_k
491,common_rows,calibration_median_iqr,random_forest,kurtosis,5,14,11.0,0.032084155578132274,True,True,True,retained
491,common_rows,calibration_median_iqr,random_forest,skewness,6,15,12.0,0.02998620184564019,True,True,True,retained
491,common_rows,calibration_median_iqr,random_forest,mean_absolute_value,7,12,9.0,0.03325331145946234,True,True,True,retained
491,common_rows,calibration_median_iqr,random_forest,root_mean_square,8,21,,0.025060476272158336,True,False,False,top_k
491,common_rows,calibration_median_iqr,random_forest,peak_to_peak,9,22,,0.023953298441107707,True,False,False,top_k
491,common_rows,calibration_median_iqr,random_forest,waveform_length,10,6,4.0,0.03754054986743914,True,True,True,retained
491,common_rows,calibration_median_iqr,random_forest,zero_crossing_count,11,27,,0.019508235337422956,True,False,False,top_k
491,common_rows,calibration_median_iqr,random_forest,slope_sign_change_count,12,11,8.0,0.03438089899034518,True,True,True,retained
