outer_fold_patient_id,evaluation_mode,normalization,classifier,removed_feature,retained_feature,absolute_spearman_correlation,threshold
70447,native_rows,calibration_median_iqr,random_forest,spectral_edge_frequency_95,hjorth_mobility,0.9451977572240898,0.9
70447,native_rows,calibration_median_iqr,random_forest,permutation_entropy,slope_sign_change_count,0.9955938466885078,0.9
80436,common_rows,none,logistic_regression,root_mean_square,mean_absolute_value,0.9255764889994063,0.9
80436,common_rows,none,logistic_regression,svd_entropy,spectral_edge_frequency_95,0.9603346322058326,0.9
80436,common_rows,none,logistic_regression,permutation_entropy,slope_sign_change_count,0.9982192955808056,0.9
80436,common_rows,none,logistic_regression,hjorth_complexity,median_frequency,0.9172698456585925,0.9
80436,common_rows,none,extra_trees,root_mean_square,mean_absolute_value,0.9255764889994063,0.9
80436,common_rows,none,extra_trees,svd_entropy,spectral_edge_frequency_95,0.9603346322058326,0.9
80436,common_rows,none,extra_trees,permutation_entropy,slope_sign_change_count,0.9982192955808056,0.9
80436,common_rows,none,extra_trees,hjorth_complexity,median_frequency,0.9172698456585925,0.9
80436,common_rows,none,random_forest,root_mean_square,mean_absolute_value,0.9255764889994063,0.9
80436,common_rows,none,random_forest,svd_entropy,spectral_edge_frequency_95,0.9603346322058326,0.9
80436,common_rows,none,random_forest,permutation_entropy,slope_sign_change_count,0.9982192955808056,0.9
80436,common_rows,none,random_forest,hjorth_complexity,median_frequency,0.9172698456585925,0.9
80436,common_rows,jackknife_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9652516451476663,0.9
80436,common_rows,jackknife_median,logistic_regression,hjorth_mobility,svd_entropy,0.97852350934402,0.9
80436,common_rows,jackknife_median,logistic_regression,permutation_entropy,slope_sign_change_count,0.9939678707439475,0.9
80436,common_rows,jackknife_median,logistic_regression,mean_frequency,svd_entropy,0.9353035228847564,0.9
80436,common_rows,jackknife_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9652516451476663,0.9
80436,common_rows,jackknife_median,extra_trees,hjorth_mobility,svd_entropy,0.97852350934402,0.9
80436,common_rows,jackknife_median,extra_trees,permutation_entropy,slope_sign_change_count,0.9939678707439475,0.9
80436,common_rows,jackknife_median,extra_trees,mean_frequency,svd_entropy,0.9353035228847564,0.9
80436,common_rows,jackknife_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.9652516451476663,0.9
80436,common_rows,jackknife_median,random_forest,hjorth_mobility,svd_entropy,0.97852350934402,0.9
80436,common_rows,jackknife_median,random_forest,permutation_entropy,slope_sign_change_count,0.9939678707439475,0.9
80436,common_rows,jackknife_median,random_forest,mean_frequency,svd_entropy,0.9353035228847564,0.9
80436,common_rows,calibration_median,logistic_regression,permutation_entropy,slope_sign_change_count,0.9926761925060187,0.9
80436,common_rows,calibration_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9694640800590236,0.9
80436,common_rows,calibration_median,logistic_regression,hjorth_mobility,svd_entropy,0.9782160017789551,0.9
80436,common_rows,calibration_median,logistic_regression,mean_frequency,svd_entropy,0.9447400142465339,0.9
80436,common_rows,calibration_median,extra_trees,permutation_entropy,slope_sign_change_count,0.9926761925060187,0.9
80436,common_rows,calibration_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9694640800590236,0.9
80436,common_rows,calibration_median,extra_trees,hjorth_mobility,svd_entropy,0.9782160017789551,0.9
80436,common_rows,calibration_median,extra_trees,mean_frequency,svd_entropy,0.9447400142465339,0.9
80436,common_rows,calibration_median,random_forest,permutation_entropy,slope_sign_change_count,0.9926761925060187,0.9
80436,common_rows,calibration_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.9694640800590236,0.9
80436,common_rows,calibration_median,random_forest,hjorth_mobility,svd_entropy,0.9782160017789551,0.9
80436,common_rows,calibration_median,random_forest,mean_frequency,svd_entropy,0.9447400142465339,0.9
80436,common_rows,calibration_median_iqr,logistic_regression,hjorth_mobility,spectral_edge_frequency_95,0.9491520689877153,0.9
80436,common_rows,calibration_median_iqr,logistic_regression,permutation_entropy,slope_sign_change_count,0.9960267533770388,0.9
80436,common_rows,calibration_median_iqr,logistic_regression,svd_entropy,spectral_edge_frequency_95,0.9741602237011234,0.9
80436,common_rows,calibration_median_iqr,logistic_regression,mean_frequency,spectral_edge_frequency_95,0.916553903640399,0.9
80436,common_rows,calibration_median_iqr,extra_trees,hjorth_mobility,spectral_edge_frequency_95,0.9491520689877153,0.9
80436,common_rows,calibration_median_iqr,extra_trees,permutation_entropy,slope_sign_change_count,0.9960267533770388,0.9
80436,common_rows,calibration_median_iqr,extra_trees,svd_entropy,spectral_edge_frequency_95,0.9741602237011234,0.9
80436,common_rows,calibration_median_iqr,extra_trees,mean_frequency,spectral_edge_frequency_95,0.916553903640399,0.9
80436,common_rows,calibration_median_iqr,random_forest,hjorth_mobility,spectral_edge_frequency_95,0.9491520689877153,0.9
80436,common_rows,calibration_median_iqr,random_forest,permutation_entropy,slope_sign_change_count,0.9960267533770388,0.9
80436,common_rows,calibration_median_iqr,random_forest,svd_entropy,spectral_edge_frequency_95,0.9741602237011234,0.9
80436,common_rows,calibration_median_iqr,random_forest,mean_frequency,spectral_edge_frequency_95,0.916553903640399,0.9
80436,native_rows,none,logistic_regression,root_mean_square,mean_absolute_value,0.9233116906426654,0.9
80436,native_rows,none,logistic_regression,svd_entropy,spectral_edge_frequency_95,0.9604251349985384,0.9
80436,native_rows,none,logistic_regression,slope_sign_change_count,permutation_entropy,0.9984062142241009,0.9
80436,native_rows,none,logistic_regression,hjorth_complexity,median_frequency,0.9237725859378161,0.9
80436,native_rows,none,extra_trees,root_mean_square,mean_absolute_value,0.9233116906426654,0.9
80436,native_rows,none,extra_trees,svd_entropy,spectral_edge_frequency_95,0.9604251349985384,0.9
80436,native_rows,none,extra_trees,slope_sign_change_count,permutation_entropy,0.9984062142241009,0.9
80436,native_rows,none,extra_trees,hjorth_complexity,median_frequency,0.9237725859378161,0.9
80436,native_rows,none,random_forest,root_mean_square,mean_absolute_value,0.9233116906426654,0.9
80436,native_rows,none,random_forest,svd_entropy,spectral_edge_frequency_95,0.9604251349985384,0.9
80436,native_rows,none,random_forest,slope_sign_change_count,permutation_entropy,0.9984062142241009,0.9
80436,native_rows,none,random_forest,hjorth_complexity,median_frequency,0.9237725859378161,0.9
80436,native_rows,jackknife_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.960426443897677,0.9
80436,native_rows,jackknife_median,logistic_regression,mean_frequency,svd_entropy,0.929307093378639,0.9
80436,native_rows,jackknife_median,logistic_regression,hjorth_mobility,svd_entropy,0.975867598665802,0.9
80436,native_rows,jackknife_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.960426443897677,0.9
80436,native_rows,jackknife_median,extra_trees,mean_frequency,svd_entropy,0.929307093378639,0.9
80436,native_rows,jackknife_median,extra_trees,hjorth_mobility,svd_entropy,0.975867598665802,0.9
80436,native_rows,jackknife_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.960426443897677,0.9
80436,native_rows,jackknife_median,random_forest,mean_frequency,svd_entropy,0.929307093378639,0.9
80436,native_rows,jackknife_median,random_forest,hjorth_mobility,svd_entropy,0.975867598665802,0.9
80436,native_rows,calibration_median,logistic_regression,permutation_entropy,slope_sign_change_count,0.9926761925060187,0.9
80436,native_rows,calibration_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9694640800590236,0.9
80436,native_rows,calibration_median,logistic_regression,hjorth_mobility,svd_entropy,0.9782160017789551,0.9
80436,native_rows,calibration_median,logistic_regression,mean_frequency,svd_entropy,0.9447400142465339,0.9
80436,native_rows,calibration_median,extra_trees,permutation_entropy,slope_sign_change_count,0.9926761925060187,0.9
80436,native_rows,calibration_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9694640800590236,0.9
80436,native_rows,calibration_median,extra_trees,hjorth_mobility,svd_entropy,0.9782160017789551,0.9
80436,native_rows,calibration_median,extra_trees,mean_frequency,svd_entropy,0.9447400142465339,0.9
80436,native_rows,calibration_median,random_forest,permutation_entropy,slope_sign_change_count,0.9926761925060187,0.9
80436,native_rows,calibration_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.9694640800590236,0.9
80436,native_rows,calibration_median,random_forest,hjorth_mobility,svd_entropy,0.9782160017789551,0.9
80436,native_rows,calibration_median,random_forest,mean_frequency,svd_entropy,0.9447400142465339,0.9
80436,native_rows,calibration_median_iqr,logistic_regression,hjorth_mobility,spectral_edge_frequency_95,0.9491520689877153,0.9
80436,native_rows,calibration_median_iqr,logistic_regression,permutation_entropy,slope_sign_change_count,0.9960267533770388,0.9
80436,native_rows,calibration_median_iqr,logistic_regression,svd_entropy,spectral_edge_frequency_95,0.9741602237011234,0.9
80436,native_rows,calibration_median_iqr,logistic_regression,mean_frequency,spectral_edge_frequency_95,0.916553903640399,0.9
80436,native_rows,calibration_median_iqr,extra_trees,hjorth_mobility,spectral_edge_frequency_95,0.9491520689877153,0.9
80436,native_rows,calibration_median_iqr,extra_trees,permutation_entropy,slope_sign_change_count,0.9960267533770388,0.9
80436,native_rows,calibration_median_iqr,extra_trees,svd_entropy,spectral_edge_frequency_95,0.9741602237011234,0.9
80436,native_rows,calibration_median_iqr,extra_trees,mean_frequency,spectral_edge_frequency_95,0.916553903640399,0.9
80436,native_rows,calibration_median_iqr,random_forest,hjorth_mobility,spectral_edge_frequency_95,0.9491520689877153,0.9
80436,native_rows,calibration_median_iqr,random_forest,permutation_entropy,slope_sign_change_count,0.9960267533770388,0.9
80436,native_rows,calibration_median_iqr,random_forest,svd_entropy,spectral_edge_frequency_95,0.9741602237011234,0.9
80436,native_rows,calibration_median_iqr,random_forest,mean_frequency,spectral_edge_frequency_95,0.916553903640399,0.9
88503,common_rows,none,logistic_regression,svd_entropy,spectral_edge_frequency_95,0.9601065190575957,0.9
88503,common_rows,none,logistic_regression,root_mean_square,mean_absolute_value,0.9199984580630826,0.9
88503,common_rows,none,logistic_regression,permutation_entropy,slope_sign_change_count,0.9981347304970336,0.9
88503,common_rows,none,logistic_regression,median_frequency,hjorth_complexity,0.9239323676247592,0.9
88503,common_rows,none,extra_trees,svd_entropy,spectral_edge_frequency_95,0.9601065190575957,0.9
88503,common_rows,none,extra_trees,root_mean_square,mean_absolute_value,0.9199984580630826,0.9
88503,common_rows,none,extra_trees,permutation_entropy,slope_sign_change_count,0.9981347304970336,0.9
88503,common_rows,none,extra_trees,median_frequency,hjorth_complexity,0.9239323676247592,0.9
88503,common_rows,none,random_forest,svd_entropy,spectral_edge_frequency_95,0.9601065190575957,0.9
88503,common_rows,none,random_forest,root_mean_square,mean_absolute_value,0.9199984580630826,0.9
88503,common_rows,none,random_forest,permutation_entropy,slope_sign_change_count,0.9981347304970336,0.9
88503,common_rows,none,random_forest,median_frequency,hjorth_complexity,0.9239323676247592,0.9
88503,common_rows,jackknife_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9686500405427949,0.9
88503,common_rows,jackknife_median,logistic_regression,root_mean_square,mean_absolute_value,0.9146102028324175,0.9
88503,common_rows,jackknife_median,logistic_regression,permutation_entropy,slope_sign_change_count,0.9938482206306547,0.9
88503,common_rows,jackknife_median,logistic_regression,hjorth_mobility,svd_entropy,0.9783404456498154,0.9
88503,common_rows,jackknife_median,logistic_regression,mean_frequency,svd_entropy,0.9350172110380388,0.9
88503,common_rows,jackknife_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9686500405427949,0.9
88503,common_rows,jackknife_median,extra_trees,root_mean_square,mean_absolute_value,0.9146102028324175,0.9
88503,common_rows,jackknife_median,extra_trees,permutation_entropy,slope_sign_change_count,0.9938482206306547,0.9
88503,common_rows,jackknife_median,extra_trees,hjorth_mobility,svd_entropy,0.9783404456498154,0.9
88503,common_rows,jackknife_median,extra_trees,mean_frequency,svd_entropy,0.9350172110380388,0.9
88503,common_rows,jackknife_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.9686500405427949,0.9
88503,common_rows,jackknife_median,random_forest,root_mean_square,mean_absolute_value,0.9146102028324175,0.9
88503,common_rows,jackknife_median,random_forest,permutation_entropy,slope_sign_change_count,0.9938482206306547,0.9
88503,common_rows,jackknife_median,random_forest,hjorth_mobility,svd_entropy,0.9783404456498154,0.9
88503,common_rows,jackknife_median,random_forest,mean_frequency,svd_entropy,0.9350172110380388,0.9
88503,common_rows,calibration_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9730225921845091,0.9
88503,common_rows,calibration_median,logistic_regression,permutation_entropy,slope_sign_change_count,0.9917956702698959,0.9
88503,common_rows,calibration_median,logistic_regression,hjorth_mobility,svd_entropy,0.9764796378325044,0.9
88503,common_rows,calibration_median,logistic_regression,mean_frequency,svd_entropy,0.9426508656379858,0.9
88503,common_rows,calibration_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9730225921845091,0.9
88503,common_rows,calibration_median,extra_trees,permutation_entropy,slope_sign_change_count,0.9917956702698959,0.9
88503,common_rows,calibration_median,extra_trees,hjorth_mobility,svd_entropy,0.9764796378325044,0.9
88503,common_rows,calibration_median,extra_trees,mean_frequency,svd_entropy,0.9426508656379858,0.9
88503,common_rows,calibration_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.9730225921845091,0.9
88503,common_rows,calibration_median,random_forest,permutation_entropy,slope_sign_change_count,0.9917956702698959,0.9
88503,common_rows,calibration_median,random_forest,hjorth_mobility,svd_entropy,0.9764796378325044,0.9
88503,common_rows,calibration_median,random_forest,mean_frequency,svd_entropy,0.9426508656379858,0.9
88503,common_rows,calibration_median_iqr,logistic_regression,svd_entropy,spectral_edge_frequency_95,0.9747207258747509,0.9
88503,common_rows,calibration_median_iqr,logistic_regression,hjorth_mobility,spectral_edge_frequency_95,0.9477371128626845,0.9
88503,common_rows,calibration_median_iqr,logistic_regression,mean_frequency,spectral_edge_frequency_95,0.9144907255825624,0.9
88503,common_rows,calibration_median_iqr,logistic_regression,permutation_entropy,slope_sign_change_count,0.9957500576695583,0.9
88503,common_rows,calibration_median_iqr,extra_trees,svd_entropy,spectral_edge_frequency_95,0.9747207258747509,0.9
88503,common_rows,calibration_median_iqr,extra_trees,hjorth_mobility,spectral_edge_frequency_95,0.9477371128626845,0.9
88503,common_rows,calibration_median_iqr,extra_trees,mean_frequency,spectral_edge_frequency_95,0.9144907255825624,0.9
88503,common_rows,calibration_median_iqr,extra_trees,permutation_entropy,slope_sign_change_count,0.9957500576695583,0.9
88503,common_rows,calibration_median_iqr,random_forest,svd_entropy,spectral_edge_frequency_95,0.9747207258747509,0.9
88503,common_rows,calibration_median_iqr,random_forest,hjorth_mobility,spectral_edge_frequency_95,0.9477371128626845,0.9
88503,common_rows,calibration_median_iqr,random_forest,mean_frequency,spectral_edge_frequency_95,0.9144907255825624,0.9
88503,common_rows,calibration_median_iqr,random_forest,permutation_entropy,slope_sign_change_count,0.9957500576695583,0.9
88503,native_rows,none,logistic_regression,root_mean_square,mean_absolute_value,0.9157544562629824,0.9
88503,native_rows,none,logistic_regression,svd_entropy,spectral_edge_frequency_95,0.9602765782426683,0.9
88503,native_rows,none,logistic_regression,median_frequency,hjorth_complexity,0.93054011446841,0.9
88503,native_rows,none,logistic_regression,slope_sign_change_count,permutation_entropy,0.9983079946910239,0.9
88503,native_rows,none,extra_trees,root_mean_square,mean_absolute_value,0.9157544562629824,0.9
88503,native_rows,none,extra_trees,svd_entropy,spectral_edge_frequency_95,0.9602765782426683,0.9
88503,native_rows,none,extra_trees,median_frequency,hjorth_complexity,0.93054011446841,0.9
88503,native_rows,none,extra_trees,slope_sign_change_count,permutation_entropy,0.9983079946910239,0.9
88503,native_rows,none,random_forest,root_mean_square,mean_absolute_value,0.9157544562629824,0.9
88503,native_rows,none,random_forest,svd_entropy,spectral_edge_frequency_95,0.9602765782426683,0.9
88503,native_rows,none,random_forest,median_frequency,hjorth_complexity,0.93054011446841,0.9
88503,native_rows,none,random_forest,slope_sign_change_count,permutation_entropy,0.9983079946910239,0.9
88503,native_rows,jackknife_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9632605008204823,0.9
88503,native_rows,jackknife_median,logistic_regression,root_mean_square,mean_absolute_value,0.915937840356088,0.9
88503,native_rows,jackknife_median,logistic_regression,mean_frequency,svd_entropy,0.9282969835950514,0.9
88503,native_rows,jackknife_median,logistic_regression,hjorth_mobility,svd_entropy,0.9754685875217263,0.9
88503,native_rows,jackknife_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9632605008204823,0.9
88503,native_rows,jackknife_median,extra_trees,root_mean_square,mean_absolute_value,0.915937840356088,0.9
88503,native_rows,jackknife_median,extra_trees,mean_frequency,svd_entropy,0.9282969835950514,0.9
88503,native_rows,jackknife_median,extra_trees,hjorth_mobility,svd_entropy,0.9754685875217263,0.9
88503,native_rows,jackknife_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.9632605008204823,0.9
88503,native_rows,jackknife_median,random_forest,root_mean_square,mean_absolute_value,0.915937840356088,0.9
88503,native_rows,jackknife_median,random_forest,mean_frequency,svd_entropy,0.9282969835950514,0.9
88503,native_rows,jackknife_median,random_forest,hjorth_mobility,svd_entropy,0.9754685875217263,0.9
88503,native_rows,calibration_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9730225921845091,0.9
88503,native_rows,calibration_median,logistic_regression,permutation_entropy,slope_sign_change_count,0.9917956702698959,0.9
88503,native_rows,calibration_median,logistic_regression,hjorth_mobility,svd_entropy,0.9764796378325044,0.9
88503,native_rows,calibration_median,logistic_regression,mean_frequency,svd_entropy,0.9426508656379858,0.9
88503,native_rows,calibration_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9730225921845091,0.9
88503,native_rows,calibration_median,extra_trees,permutation_entropy,slope_sign_change_count,0.9917956702698959,0.9
88503,native_rows,calibration_median,extra_trees,hjorth_mobility,svd_entropy,0.9764796378325044,0.9
88503,native_rows,calibration_median,extra_trees,mean_frequency,svd_entropy,0.9426508656379858,0.9
88503,native_rows,calibration_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.9730225921845091,0.9
88503,native_rows,calibration_median,random_forest,permutation_entropy,slope_sign_change_count,0.9917956702698959,0.9
88503,native_rows,calibration_median,random_forest,hjorth_mobility,svd_entropy,0.9764796378325044,0.9
88503,native_rows,calibration_median,random_forest,mean_frequency,svd_entropy,0.9426508656379858,0.9
88503,native_rows,calibration_median_iqr,logistic_regression,svd_entropy,spectral_edge_frequency_95,0.9747207258747509,0.9
88503,native_rows,calibration_median_iqr,logistic_regression,hjorth_mobility,spectral_edge_frequency_95,0.9477371128626845,0.9
88503,native_rows,calibration_median_iqr,logistic_regression,mean_frequency,spectral_edge_frequency_95,0.9144907255825624,0.9
88503,native_rows,calibration_median_iqr,logistic_regression,permutation_entropy,slope_sign_change_count,0.9957500576695583,0.9
88503,native_rows,calibration_median_iqr,extra_trees,svd_entropy,spectral_edge_frequency_95,0.9747207258747509,0.9
88503,native_rows,calibration_median_iqr,extra_trees,hjorth_mobility,spectral_edge_frequency_95,0.9477371128626845,0.9
88503,native_rows,calibration_median_iqr,extra_trees,mean_frequency,spectral_edge_frequency_95,0.9144907255825624,0.9
88503,native_rows,calibration_median_iqr,extra_trees,permutation_entropy,slope_sign_change_count,0.9957500576695583,0.9
88503,native_rows,calibration_median_iqr,random_forest,svd_entropy,spectral_edge_frequency_95,0.9747207258747509,0.9
88503,native_rows,calibration_median_iqr,random_forest,hjorth_mobility,spectral_edge_frequency_95,0.9477371128626845,0.9
88503,native_rows,calibration_median_iqr,random_forest,mean_frequency,spectral_edge_frequency_95,0.9144907255825624,0.9
88503,native_rows,calibration_median_iqr,random_forest,permutation_entropy,slope_sign_change_count,0.9957500576695583,0.9
90396,common_rows,none,logistic_regression,svd_entropy,spectral_edge_frequency_95,0.9638925100582892,0.9
90396,common_rows,none,logistic_regression,root_mean_square,mean_absolute_value,0.9193821120365081,0.9
90396,common_rows,none,logistic_regression,permutation_entropy,slope_sign_change_count,0.99821353276891,0.9
90396,common_rows,none,logistic_regression,hjorth_complexity,median_frequency,0.931482622137102,0.9
90396,common_rows,none,logistic_regression,hjorth_mobility,spectral_edge_frequency_95,0.9051549498071656,0.9
90396,common_rows,none,extra_trees,svd_entropy,spectral_edge_frequency_95,0.9638925100582892,0.9
90396,common_rows,none,extra_trees,root_mean_square,mean_absolute_value,0.9193821120365081,0.9
90396,common_rows,none,extra_trees,permutation_entropy,slope_sign_change_count,0.99821353276891,0.9
90396,common_rows,none,extra_trees,hjorth_complexity,median_frequency,0.931482622137102,0.9
90396,common_rows,none,extra_trees,hjorth_mobility,spectral_edge_frequency_95,0.9051549498071656,0.9
90396,common_rows,none,random_forest,svd_entropy,spectral_edge_frequency_95,0.9638925100582892,0.9
90396,common_rows,none,random_forest,root_mean_square,mean_absolute_value,0.9193821120365081,0.9
90396,common_rows,none,random_forest,permutation_entropy,slope_sign_change_count,0.99821353276891,0.9
90396,common_rows,none,random_forest,hjorth_complexity,median_frequency,0.931482622137102,0.9
90396,common_rows,none,random_forest,hjorth_mobility,spectral_edge_frequency_95,0.9051549498071656,0.9
90396,common_rows,jackknife_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9670090054476453,0.9
90396,common_rows,jackknife_median,logistic_regression,hjorth_mobility,svd_entropy,0.9778284066993136,0.9
90396,common_rows,jackknife_median,logistic_regression,mean_frequency,svd_entropy,0.9343374760086848,0.9
90396,common_rows,jackknife_median,logistic_regression,permutation_entropy,slope_sign_change_count,0.993779221011611,0.9
90396,common_rows,jackknife_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9670090054476453,0.9
90396,common_rows,jackknife_median,extra_trees,hjorth_mobility,svd_entropy,0.9778284066993136,0.9
90396,common_rows,jackknife_median,extra_trees,mean_frequency,svd_entropy,0.9343374760086848,0.9
90396,common_rows,jackknife_median,extra_trees,permutation_entropy,slope_sign_change_count,0.993779221011611,0.9
90396,common_rows,jackknife_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.9670090054476453,0.9
90396,common_rows,jackknife_median,random_forest,hjorth_mobility,svd_entropy,0.9778284066993136,0.9
90396,common_rows,jackknife_median,random_forest,mean_frequency,svd_entropy,0.9343374760086848,0.9
90396,common_rows,jackknife_median,random_forest,permutation_entropy,slope_sign_change_count,0.993779221011611,0.9
90396,common_rows,calibration_median,logistic_regression,hjorth_mobility,svd_entropy,0.9761321183903047,0.9
90396,common_rows,calibration_median,logistic_regression,permutation_entropy,slope_sign_change_count,0.9919552588047177,0.9
90396,common_rows,calibration_median,logistic_regression,mean_frequency,svd_entropy,0.9421198002808837,0.9
90396,common_rows,calibration_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.970284013896441,0.9
90396,common_rows,calibration_median,extra_trees,hjorth_mobility,svd_entropy,0.9761321183903047,0.9
90396,common_rows,calibration_median,extra_trees,permutation_entropy,slope_sign_change_count,0.9919552588047177,0.9
90396,common_rows,calibration_median,extra_trees,mean_frequency,svd_entropy,0.9421198002808837,0.9
90396,common_rows,calibration_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.970284013896441,0.9
90396,common_rows,calibration_median,random_forest,hjorth_mobility,svd_entropy,0.9761321183903047,0.9
90396,common_rows,calibration_median,random_forest,permutation_entropy,slope_sign_change_count,0.9919552588047177,0.9
90396,common_rows,calibration_median,random_forest,mean_frequency,svd_entropy,0.9421198002808837,0.9
90396,common_rows,calibration_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.970284013896441,0.9
90396,common_rows,calibration_median_iqr,logistic_regression,hjorth_mobility,spectral_edge_frequency_95,0.9475907671538882,0.9
90396,common_rows,calibration_median_iqr,logistic_regression,svd_entropy,spectral_edge_frequency_95,0.9743327555830176,0.9
90396,common_rows,calibration_median_iqr,logistic_regression,mean_frequency,median_frequency,0.9184466713039938,0.9
90396,common_rows,calibration_median_iqr,logistic_regression,permutation_entropy,slope_sign_change_count,0.9959100674304696,0.9
90396,common_rows,calibration_median_iqr,extra_trees,hjorth_mobility,spectral_edge_frequency_95,0.9475907671538882,0.9
90396,common_rows,calibration_median_iqr,extra_trees,svd_entropy,spectral_edge_frequency_95,0.9743327555830176,0.9
90396,common_rows,calibration_median_iqr,extra_trees,mean_frequency,median_frequency,0.9184466713039938,0.9
90396,common_rows,calibration_median_iqr,extra_trees,permutation_entropy,slope_sign_change_count,0.9959100674304696,0.9
90396,common_rows,calibration_median_iqr,random_forest,hjorth_mobility,spectral_edge_frequency_95,0.9475907671538882,0.9
90396,common_rows,calibration_median_iqr,random_forest,svd_entropy,spectral_edge_frequency_95,0.9743327555830176,0.9
90396,common_rows,calibration_median_iqr,random_forest,mean_frequency,median_frequency,0.9184466713039938,0.9
90396,common_rows,calibration_median_iqr,random_forest,permutation_entropy,slope_sign_change_count,0.9959100674304696,0.9
90396,native_rows,none,logistic_regression,root_mean_square,mean_absolute_value,0.9196803225492146,0.9
90396,native_rows,none,logistic_regression,svd_entropy,spectral_edge_frequency_95,0.9642385182154724,0.9
90396,native_rows,none,logistic_regression,slope_sign_change_count,permutation_entropy,0.9984055680153154,0.9
90396,native_rows,none,logistic_regression,hjorth_mobility,spectral_edge_frequency_95,0.9058853461334119,0.9
90396,native_rows,none,extra_trees,root_mean_square,mean_absolute_value,0.9196803225492146,0.9
90396,native_rows,none,extra_trees,svd_entropy,spectral_edge_frequency_95,0.9642385182154724,0.9
90396,native_rows,none,extra_trees,slope_sign_change_count,permutation_entropy,0.9984055680153154,0.9
90396,native_rows,none,extra_trees,hjorth_mobility,spectral_edge_frequency_95,0.9058853461334119,0.9
90396,native_rows,none,random_forest,root_mean_square,mean_absolute_value,0.9196803225492146,0.9
90396,native_rows,none,random_forest,svd_entropy,spectral_edge_frequency_95,0.9642385182154724,0.9
90396,native_rows,none,random_forest,slope_sign_change_count,permutation_entropy,0.9984055680153154,0.9
90396,native_rows,none,random_forest,hjorth_mobility,spectral_edge_frequency_95,0.9058853461334119,0.9
90396,native_rows,jackknife_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9621102156565989,0.9
90396,native_rows,jackknife_median,logistic_regression,mean_frequency,svd_entropy,0.928041837235299,0.9
90396,native_rows,jackknife_median,logistic_regression,hjorth_mobility,svd_entropy,0.9751424294714596,0.9
90396,native_rows,jackknife_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9621102156565989,0.9
90396,native_rows,jackknife_median,extra_trees,mean_frequency,svd_entropy,0.928041837235299,0.9
90396,native_rows,jackknife_median,extra_trees,hjorth_mobility,svd_entropy,0.9751424294714596,0.9
90396,native_rows,jackknife_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.9621102156565989,0.9
90396,native_rows,jackknife_median,random_forest,mean_frequency,svd_entropy,0.928041837235299,0.9
90396,native_rows,jackknife_median,random_forest,hjorth_mobility,svd_entropy,0.9751424294714596,0.9
90396,native_rows,calibration_median,logistic_regression,hjorth_mobility,svd_entropy,0.9761321183903047,0.9
90396,native_rows,calibration_median,logistic_regression,permutation_entropy,slope_sign_change_count,0.9919552588047177,0.9
90396,native_rows,calibration_median,logistic_regression,mean_frequency,svd_entropy,0.9421198002808837,0.9
90396,native_rows,calibration_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.970284013896441,0.9
90396,native_rows,calibration_median,extra_trees,hjorth_mobility,svd_entropy,0.9761321183903047,0.9
90396,native_rows,calibration_median,extra_trees,permutation_entropy,slope_sign_change_count,0.9919552588047177,0.9
90396,native_rows,calibration_median,extra_trees,mean_frequency,svd_entropy,0.9421198002808837,0.9
90396,native_rows,calibration_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.970284013896441,0.9
90396,native_rows,calibration_median,random_forest,hjorth_mobility,svd_entropy,0.9761321183903047,0.9
